Page_traffic,Unit_price,Title_Count,Description_Length,Image_Count,month,1_Star_Rating,5_Star_Rating,2_Star_Rating,3_Star_Rating,Organic Search Rank,4_Star_Rating,online_cost_per_impression,num_unique_Search_Terms,average_rating,total_cost,total_clicks,num_unique_campaigns,Online_Impressions,Segment_Makeup,Online_Cost,Online_Clicks,video_cost_per_impression,Units_sold>1000
4823.0,22.2010772,95,123,16,11,166.0,3941,120.0,302,13.0,617,0.0,3.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2644.0,14.06756757,129,209,8,10,96.0,2642,74.0,201,18.0,422,0.0,7.0,4.6,83933.1,6491.0,0,0,False,0.0,0.0,0.010543214907326643,0
3894.0,27.58358434,113,209,10,7,71.0,924,45.0,105,14.0,167,0.0,1.0,4.4,0.0,0.0,0,0,True,0.0,0.0,0.0,1
608.0,23.42155172,162,158,0,3,15.0,523,0.0,25,11.0,70,0.0,3.0,4.7,0.0,0.0,0,0,False,0.0,0.0,0.0,1
5883.0,16.95189639,91,54,8,1,15.0,0,0.0,0,7.0,0,0.01803723850742128,0.0,1.0,63509.606786000004,6032.0,4,108134,False,1950.456786,653.0,0.009999826186456125,1
1119.0,21.40377804,75,177,0,10,159.0,4498,108.0,330,12.0,702,0.0,8.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,0
5951.0,17.06445993,86,62,8,7,94.0,2936,90.0,232,8.0,455,0.0,6.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2379.0,26.3061674,100,209,14,7,83.0,1823,51.0,121,37.0,258,0.0,13.5,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,0
2753.0,10.69869514,126,221,6,6,45.0,1484,26.0,100,11.0,194,0.0,4.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
678.6099751,38.004656739999994,73,92,0,2,112.0,3019,76.0,230,29.0,453,0.0113232098385795,1.0,4.6,62541.2119893,5777.0,2,86729,True,982.0619893,398.0,0.009999826186456125,0
1699.0,27.21761658,117,209,12,5,73.0,1772,49.0,126,4.0,279,0.0,7.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,0
4269.0,15.15918098,139,201,16,1,62.0,2133,42.0,122,7.0,284,0.01406070006439879,0.0,4.7,42231.155344,4562.0,2,141306,False,1986.875344,1083.0,0.01043443224601899,1
4740.0,22.40520833,85,59,9,2,0.0,403,0.0,25,14.0,66,0.014153447879621552,3.0,4.8,64090.296005000004,6636.0,4,178835,False,2531.146005,1257.0,0.009999826186456125,0
2880.0,19.69452287,92,196,14,12,170.0,4401,102.0,292,26.0,651,0.0,6.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
1240.0,17.40818584,91,62,12,2,61.0,1042,36.0,90,22.0,163,0.0,0.0,4.5,61559.15,5379.0,0,0,False,0.0,0.0,0.009999826186456125,0
3482.0,19.4856723,79,99,0,5,0.0,389,0.0,20,3.0,74,0.0,2.0,4.8,0.0,0.0,0,0,True,0.0,0.0,0.0,1
5087.0,22.8687747,152,186,10,2,75.0,2277,56.0,160,24.0,355,0.01050368975173931,9.0,4.6,3113.104576,1327.0,2,296381,True,3113.104576,1327.0,0.0,1
4624.0,23.51796875,82,59,13,1,0.0,0,0.0,0,25.0,0,0.0,2.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4117.0,25.84869326,81,108,6,4,80.0,2055,63.0,150,6.0,310,0.024201071272121,9.0,4.6,81482.577817,7373.0,4,183535,True,4441.767817,1224.0,0.010217988085505517,1
1754.0,15.21587302,91,62,4,3,46.0,599,26.0,50,26.0,113,0.0,7.0,4.4,0.0,0.0,0,0,True,0.0,0.0,0.0,0
5841.0,25.30801987,85,58,8,1,161.0,3837,110.0,309,22.0,600,0.01689395827599175,11.0,4.6,60432.607978,5840.0,4,241970,False,4087.847978,1510.0,0.010541854962766111,1
3720.0,24.14407684,121,209,10,11,114.0,3030,83.0,219,17.0,442,0.0,2.0,4.6,111171.56,10309.0,0,0,False,0.0,0.0,0.012052667150486772,0
3329.0,25.90526316,137,209,13,8,28.0,997,17.0,60,11.0,129,0.0,7.0,4.7,70287.25,5812.0,0,0,True,0.0,0.0,0.009888423437479336,0
2825.0,36.87061669,89,62,5,12,47.0,1464,34.0,85,39.0,198,0.029323505227233454,7.0,4.6,3393.902495,913.0,4,115739,False,3393.902495,913.0,0.0,0
2509.0,13.88345324,114,209,10,7,40.0,853,22.0,49,39.0,119,0.0,3.0,4.6,77040.81,6375.0,0,0,True,0.0,0.0,0.010217988085505517,0
1264.0,23.2630719,81,108,6,6,59.0,1568,48.0,106,13.0,235,0.0,6.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
2339.0,32.09283552,70,148,11,10,87.0,2644,58.0,172,16.0,390,0.0218041725186306,5.0,4.6,1541.925668,549.0,4,70716,False,1541.925668,549.0,0.0,0
3429.0,18.11914148,127,221,7,11,61.0,1298,39.0,108,3.0,217,0.0,2.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
3481.0,25.28344896,88,61,9,6,56.0,1100,33.0,90,15.0,154,0.027942567556399425,1.0,4.5,6593.076757500001,1095.0,4,235950,False,6593.076757500001,1095.0,0.0,1
4092.0,12.99019608,86,65,10,4,98.0,1646,49.0,136,40.0,249,0.018918044214876036,4.0,4.5,57992.900012000006,5336.0,2,87119,True,1648.140012,545.0,0.010541854962766111,0
4321.0,25.58914729,81,108,6,4,80.0,2055,63.0,150,3.0,310,0.02136361304644058,8.0,4.6,59260.82909,5721.0,4,136496,True,2916.06909,930.0,0.010541854962766111,1
1852.0,17.43051202,165,158,0,11,29.0,1221,24.0,88,8.0,200,0.016654639662744584,4.0,4.6,63591.748843,6016.0,4,122043,False,2032.598843,637.0,0.009999826186456125,0
1604.008531,22.47765006,70,127,11,8,0.0,0,0.0,0,34.0,0,0.014887593077983386,0.0,0.0,85098.56612,8037.0,4,140016,False,2084.51612,801.0,0.011130543061140185,0
1225.240839,14.45974955,126,221,12,2,61.0,1410,26.0,81,36.0,188,0.0,13.5,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
3202.0,21.73755656,81,108,6,7,59.0,1568,48.0,106,33.0,235,0.0,10.0,4.6,77040.81,6375.0,0,0,True,0.0,0.0,0.010217988085505517,1
2449.0,12.55578947,83,60,12,2,62.0,1775,55.0,165,10.0,285,0.0,4.0,4.6,61559.15,5379.0,0,0,False,0.0,0.0,0.009999826186456125,0
4458.0,28.86734694,66,124,12,8,131.0,3614,103.0,276,8.0,551,0.02906224470480093,3.0,4.6,3730.749415,1308.0,4,128370,False,3730.749415,1308.0,0.0,1
3696.0,14.60227273,75,95,0,1,85.0,2223,67.0,171,21.0,355,0.0,10.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
2829.0,28.48240166,87,57,4,5,0.0,0,0.0,0,18.0,0,0.011693699307816066,0.0,0.0,1562.687507,778.0,2,133634,False,1562.687507,778.0,0.0,0
974.0,20.90566038,125,221,3,2,13.0,258,14.0,27,19.0,55,0.0,0.0,4.4,0.0,0.0,0,0,True,0.0,0.0,0.0,0
3763.0,24.641527,82,59,13,3,0.0,0,0.0,0,30.0,0,0.0,0.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,1
3396.0,31.27186512,154,186,9,1,25.0,0,21.0,44,22.0,77,0.0,1.0,3.0,56344.76,4330.0,0,0,True,0.0,0.0,0.010541854962766111,0
2225.0,8.797503467,86,65,10,2,98.0,1646,49.0,136,18.0,249,0.0,1.0,4.5,61559.15,5379.0,0,0,True,0.0,0.0,0.009999826186456125,0
108.0,24.93333333,105,209,0,8,26.0,1301,29.0,89,3.0,222,0.0,3.0,4.6,102695.19,9880.0,0,0,False,0.0,0.0,0.012037634431919535,0
1831.0,23.10960334,127,221,8,10,49.0,1559,48.0,132,11.0,258,0.0,2.0,4.6,125721.77,11413.0,0,0,True,0.0,0.0,0.012121098793180927,0
3045.0,25.17521368,85,59,9,8,0.0,403,0.0,25,32.0,66,0.0,2.0,4.8,0.0,0.0,0,0,False,0.0,0.0,0.0,0
7266.0,13.11513779,126,221,6,1,77.0,2319,47.0,160,24.0,309,0.0,7.0,4.6,56344.76,4330.0,0,0,True,0.0,0.0,0.010541854962766111,1
1995.0,18.55597366,91,62,12,12,57.0,1042,36.0,90,32.0,163,0.0,2.0,4.5,56344.76,4330.0,0,0,False,0.0,0.0,0.010541854962766111,1
2650.0,20.90566038,127,221,9,2,69.0,1934,52.0,148,24.0,284,0.0,3.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
388.0,20.90566038,122,209,13,2,13.0,426,0.0,0,20.0,70,0.0,1.0,4.8,61559.15,5379.0,0,0,True,0.0,0.0,0.009999826186456125,0
6018.0,23.92143349,82,59,13,8,0.0,0,0.0,0,28.0,0,0.030119580344664502,0.0,0.0,5667.992988,1550.0,4,188182,True,5667.992988,1550.0,0.0,1
1829.0,14.06368821,126,205,8,4,129.0,3322,85.0,213,3.0,447,0.0,11.0,4.6,77040.81,6149.0,0,0,False,0.0,0.0,0.010217988085505517,1
3946.0,9.572469636,83,61,10,4,33.0,910,17.0,62,4.0,135,0.0,7.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4839.0,21.79573935,126,221,10,4,23.0,1133,18.0,70,41.0,138,0.02659080365203815,4.0,4.7,80174.589392,7037.0,2,117851,True,3133.779392,888.0,0.010217988085505517,1
5767.0,12.72927366,91,59,5,12,59.0,1446,42.0,96,9.0,212,0.0,1.0,4.6,56344.76,4330.0,0,0,True,0.0,0.0,0.010541854962766111,1
4034.0,25.82420091,139,123,16,3,72.0,1885,54.0,137,13.0,265,0.008795823431052618,9.0,4.6,2935.263033,1486.0,4,333710,True,2935.263033,1486.0,0.0,1
3285.0,30.46316964,84,63,8,7,38.0,1247,25.0,80,34.0,172,0.02700911979436496,3.0,4.6,1355.479686,568.0,2,50185,True,1355.479686,568.0,0.0,0
996.0,14.34948742,86,65,10,6,67.0,995,33.0,89,10.0,150,0.0,9.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4168.0,8.070720423,84,58,7,9,0.0,0,8.0,19,22.0,0,0.0,1.0,2.7,0.0,0.0,0,0,False,0.0,0.0,0.0,1
3398.0,13.12048193,84,58,7,8,0.0,0,0.0,0,18.0,0,0.015006643080662737,0.0,0.0,104843.60105,10586.0,2,143163,False,2148.41105,706.0,0.012037634431919535,1
2578.0,14.54911243,77,99,0,8,53.0,1794,30.0,94,3.0,230,0.0,2.0,4.7,0.0,0.0,0,0,False,0.0,0.0,0.0,0
2802.0,22.43125,125,75,8,2,74.0,2126,65.0,171,29.0,331,0.0,4.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2382.0,15.82998745,129,221,7,10,73.0,1499,53.0,135,24.0,257,0.0,2.0,4.5,0.0,0.0,0,0,False,0.0,0.0,0.0,1
1001.0,8.086372361,81,57,5,8,56.0,1690,41.0,110,21.0,232,0.0,10.0,4.6,83014.05,7236.0,0,0,True,0.0,0.0,0.011130543061140185,1
4347.0,21.88308295,81,105,0,11,59.0,1363,44.0,113,38.0,235,0.016358406739647977,0.0,4.5,3284.473622,770.0,2,200781,False,3284.473622,770.0,0.0,1
2460.0,16.68667186,113,209,12,11,19.0,442,19.0,34,16.0,69,0.014188305931130872,0.0,4.5,3329.669071,731.0,2,234676,True,3329.669071,731.0,0.0,1
5806.0,24.23620824,85,58,8,9,147.0,3454,100.0,279,28.0,536,0.024853478502733166,13.5,4.6,132838.682617,12146.0,2,82870,False,2059.632617,589.0,0.011973061971253822,1
4927.0,24.18228498,110,116,8,1,0.0,0,0.0,0,18.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,0.0,0.0,0.0,0
3596.0,12.19751166,84,58,7,6,0.0,0,8.0,17,23.0,0,0.019756845766246846,0.0,2.7,6593.076757500001,1254.0,4,333710,False,6593.076757500001,1254.0,0.0,1
2775.0,15.85756972,82,186,0,6,35.0,861,28.0,78,19.0,130,0.0,4.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
3153.0,21.0911215,85,123,7,5,43.0,523,24.0,47,26.0,100,0.012436996409325244,5.0,4.4,2130.171434,948.0,2,171276,True,2130.171434,948.0,0.0,0
5251.0,17.25889968,93,61,11,4,39.0,898,27.0,57,34.0,133,0.0,3.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
5622.0,17.71010807,75,131,10,6,84.0,1857,49.0,111,8.0,287,0.0,1.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2306.0,6.252857143,131,209,12,1,0.0,0,0.0,0,28.0,0,0.0,2.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,0
4649.0,22.63541667,105,209,6,7,60.0,1219,50.0,120,28.0,241,0.02134325899476617,4.0,4.5,81583.637304,7418.0,2,212845,False,4542.827304,1043.0,0.010217988085505517,1
3185.0,13.57764877,85,59,1,10,138.0,3293,91.0,248,16.0,473,0.0,8.0,4.6,96500.0,8049.0,0,0,True,0.0,0.0,0.013017499566308176,1
3885.0,19.24269889,111,209,13,1,27.0,0,12.0,0,5.0,0,0.0,0.0,1.3,0.0,0.0,0,0,False,0.0,0.0,0.0,0
1745.0,15.88334373,122,209,14,3,78.0,1744,56.0,142,3.0,283,0.0,4.0,4.5,40244.28,3479.0,0,0,True,0.0,0.0,0.01043443224601899,1
2122.0,26.77964519,72,129,10,3,35.0,977,22.0,67,3.0,150,0.007188440820830474,0.0,4.6,2325.647505,1234.0,2,323525,False,2325.647505,1234.0,0.0,1
2861.0,11.54509178,129,221,7,2,24.0,160,16.0,43,24.0,54,0.0,2.0,4.0,0.0,0.0,0,0,False,0.0,0.0,0.0,1
1181.845712,10.3670412,110,209,9,6,64.0,805,41.0,94,9.0,145,0.0,7.0,4.4,0.0,0.0,0,0,True,0.0,0.0,0.0,0
2916.0,15.76484848,92,61,14,4,107.0,2035,69.0,141,3.0,337,0.0221338317117944,4.0,4.5,58273.944772,5377.0,4,87159,True,1929.184772,586.0,0.010541854962766111,1
2928.0,28.07095344,85,59,9,3,0.0,320,0.0,20,16.0,52,0.011387473351476282,4.0,4.8,3108.973812,1101.0,2,273016,False,3108.973812,1101.0,0.0,0
5000.0,16.70671596,88,59,4,11,71.0,1764,64.0,146,3.0,312,0.01745393287928379,1.0,4.5,63734.887457000004,6132.0,4,124655,True,2175.737457,753.0,0.009999826186456125,1
1554.0,11.73262032,163,158,0,1,73.0,1593,58.0,129,8.0,243,0.0,2.0,4.5,0.0,0.0,0,0,False,0.0,0.0,0.0,0
2753.0,28.59386973,137,209,13,11,28.0,997,17.0,60,3.0,129,0.015765524131548976,6.0,4.7,63109.468581,5995.0,2,98335,True,1550.318581,616.0,0.009999826186456125,0
2491.0,13.66617647,86,65,10,3,49.0,393,21.0,50,30.0,70,0.0,6.0,4.3,0.0,0.0,0,0,True,0.0,0.0,0.0,0
3731.0,11.77224736,160,158,0,10,112.0,3271,83.0,226,15.0,484,0.031509775092540555,10.0,4.6,88810.718655,7359.0,4,154796,False,4877.618655,868.0,0.010543214907326643,1
2778.0,16.18426104,126,221,8,9,180.0,4856,131.0,354,37.0,724,0.02975775114003848,13.0,4.6,134413.810513,12265.0,2,122144,False,3634.760513,708.0,0.011973061971253822,1
5704.0,17.02918149,162,158,16,6,59.0,950,43.0,78,7.0,163,0.0,2.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
1369.0,16.04333108,126,221,12,8,100.0,2592,60.0,159,15.0,352,0.0,10.0,4.6,83014.05,7236.0,0,0,True,0.0,0.0,0.011130543061140185,1
3886.0,12.8846399,131,209,12,6,27.0,238,17.0,58,16.0,69,0.02792367411449753,2.0,4.2,6508.673352,983.0,4,233087,True,6508.673352,983.0,0.0,1
3957.0,24.452102,84,151,6,5,69.0,1953,41.0,114,16.0,265,0.0,7.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
6230.0,18.5906108,83,109,0,11,126.0,3028,92.0,235,12.0,478,0.0,4.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
3079.0,25.74870197,137,209,13,10,28.0,997,17.0,60,3.0,129,0.0,6.0,4.7,102695.19,9522.0,0,0,True,0.0,0.0,0.012037634431919535,0
4266.0,14.17196765,126,221,6,9,124.0,3406,85.0,261,3.0,485,0.0,5.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2085.0,11.6619171,160,158,0,3,128.0,3632,90.0,250,21.0,538,0.0,7.0,4.6,40244.28,3479.0,0,0,False,0.0,0.0,0.01043443224601899,0
3609.0,27.34511093,81,105,0,7,59.0,1363,44.0,113,38.0,235,0.0,0.0,4.5,0.0,0.0,0,0,False,0.0,0.0,0.0,1
2986.0,19.80654545,79,99,0,10,0.0,421,11.0,20,17.0,74,0.025511761409847223,0.0,4.7,99649.324899,8840.0,4,123445,True,3149.324899,791.0,0.013017499566308176,1
1848.0,18.3845339,82,105,0,8,30.0,653,24.0,64,7.0,115,0.011743867417515656,0.0,4.5,71292.4311,6209.0,4,85591,True,1005.1811,397.0,0.009888423437479336,0
1486.0,38.004656739999994,164,158,0,9,23.0,772,0.0,26,21.0,0,0.0,7.0,4.8,130779.05,11557.0,0,0,True,0.0,0.0,0.011973061971253822,0
2181.0,24.51885246,126,221,9,3,0.0,0,0.0,0,42.0,0,0.0059703306309498065,1.0,0.0,1297.585689,619.0,2,217338,False,1297.585689,619.0,0.0,1
730.0,4.959915612,160,158,0,8,107.0,3040,79.0,214,27.0,450,0.016107814839718404,9.0,4.6,85002.382556,7990.0,2,123438,False,1988.332556,754.0,0.011130543061140185,0
1474.0,25.37783833,72,129,10,12,35.0,1036,25.0,73,27.0,161,0.0,1.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
2017.0,20.35820896,81,108,0,4,28.0,614,10.0,45,26.0,80,0.018979452828747523,2.0,4.6,3230.283892,1221.0,2,170198,True,3230.283892,1221.0,0.0,0
742.0,21.28395062,127,221,9,10,0.0,0,0.0,0,42.0,0,0.0,13.5,0.0,77040.81,6375.0,0,0,False,0.0,0.0,0.010217988085505517,0
1069.0,38.00309119,105,209,6,10,94.0,2121,71.0,180,30.0,389,0.020233569915539783,4.0,4.5,1801.516131,552.0,4,89035,False,1801.516131,552.0,0.0,0
947.0,21.94475138,172,158,0,4,0.0,0,0.0,0,22.0,0,0.036359610806012056,0.0,0.0,80563.038218,6898.0,2,96871,False,3522.228218,749.0,0.010217988085505517,0
1713.0,24.53562341,90,62,7,4,128.0,2478,91.0,218,19.0,431,0.0,4.0,4.5,77040.81,6149.0,0,0,True,0.0,0.0,0.010217988085505517,0
4096.0,23.27609756,110,116,8,10,23.0,447,11.0,30,16.0,86,0.028874004675737596,0.0,4.5,88255.798366,7311.0,4,149708,False,4322.698366,820.0,0.010543214907326643,1
2957.0,29.83887468,151,157,10,10,134.0,2848,90.0,249,28.0,482,0.013901238081714323,3.0,4.5,1076.859408,503.0,2,77464,False,1076.859408,503.0,0.0,0
4425.0,27.37420584,72,129,10,3,111.0,1551,66.0,156,3.0,264,0.022292779056331247,3.0,4.4,79818.936126,6943.0,4,124619,True,2778.126126,919.0,0.010217988085505517,1
430.0,20.09952607,84,59,8,2,67.0,1120,53.0,93,18.0,187,0.0,0.0,4.5,61559.15,5379.0,0,0,False,0.0,0.0,0.009999826186456125,0
4144.0,19.59563925,111,209,13,2,27.0,0,12.0,0,5.0,0,0.011431793665137666,0.0,1.3,2998.136502,1463.0,2,262262,False,2998.136502,1463.0,0.0,1
3837.0,26.80218921,82,59,13,10,0.0,0,0.0,0,49.0,0,0.024270843123170578,4.0,0.0,2703.140882,684.0,5,111373,True,2703.140882,684.0,0.0,1
5177.0,23.91854545,125,221,7,2,0.0,0,0.0,0,36.0,0,0.00808601730539299,0.0,0.0,2698.392921,1470.0,2,333710,True,2698.392921,1470.0,0.0,1
1008.0,13.91519731,127,221,7,4,26.0,460,17.0,48,26.0,90,0.0,2.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
3285.0,29.44800693,127,221,9,8,130.0,3771,90.0,240,32.0,566,0.027911507098977006,11.0,4.6,4234.510565,921.0,2,151711,True,4234.510565,921.0,0.0,1
4255.0,19.39114391,125,221,8,11,74.0,1905,60.0,168,4.0,333,0.0,6.0,4.5,63978.2,5744.0,0,0,False,0.0,0.0,0.009701795595400388,1
4285.0,16.15677701,129,221,7,9,73.0,1499,53.0,135,16.0,257,0.0,0.0,4.5,0.0,0.0,0,0,False,0.0,0.0,0.0,1
1283.0,7.864476386,92,59,6,7,0.0,402,0.0,27,17.0,61,0.0,3.0,4.8,0.0,0.0,0,0,False,0.0,0.0,0.0,0
2644.0,34.82079646,154,186,9,1,0.0,0,0.0,0,19.0,0,0.0,0.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,0
883.0,23.92893401,73,92,0,8,137.0,4177,96.0,299,33.0,602,0.0,9.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
5560.0,16.09944134,126,221,9,1,0.0,0,0.0,0,19.0,0,0.0,0.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,1
3149.0,20.33592096,117,209,9,3,85.0,2034,59.0,143,24.0,324,0.015414053186466069,5.0,4.6,65871.53898099999,6368.0,4,122831,False,1893.338981,624.0,0.009701795595400388,1
5754.0,21.08819715,120,196,11,2,59.0,1809,46.0,123,17.0,269,0.008091071618855836,8.0,4.6,2700.079601,1444.0,2,333710,False,2700.079601,1444.0,0.0,0
4388.0,10.11931034,126,221,6,7,124.0,3406,85.0,261,37.0,485,0.0,2.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4588.0,13.61743067,88,59,4,10,71.0,1764,64.0,146,3.0,312,0.0383194822406765,2.0,4.5,129002.569111,12016.0,2,85616,True,3280.799111,603.0,0.012121098793180927,1
685.0,34.96428571,78,98,0,3,152.0,3885,111.0,284,12.0,569,0.01394090661647501,5.0,4.6,65937.287725,6500.0,4,140527,True,1959.087725,756.0,0.009701795595400388,0
4962.0,22.14381068,89,141,6,6,99.0,3272,72.0,194,3.0,453,0.019756845766246846,0.0,4.6,6593.076757500001,1607.0,5,333710,False,6593.076757500001,1607.0,0.0,1
1825.0,20.02477184,71,128,11,9,0.0,0,0.0,0,19.0,0,0.0,0.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,0
3985.0,15.32608696,83,109,0,2,61.0,1238,50.0,117,24.0,207,0.0,1.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2846.0,28.19188192,137,209,13,12,28.0,1034,17.0,61,16.0,130,0.033976303725253135,8.0,4.7,3597.139228,809.0,2,105871,True,3597.139228,809.0,0.0,0
4599.0,18.6722377,76,97,0,4,53.0,1895,51.0,163,3.0,298,0.01551779995214703,2.0,4.6,79116.207119,6808.0,4,133742,True,2075.397119,659.0,0.010217988085505517,1
4465.0,19.2219812,114,209,3,7,88.0,2974,59.0,193,19.0,430,0.0,6.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4182.0,22.71015567,118,209,12,11,70.0,2122,57.0,139,3.0,292,0.0,4.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4231.0,18.34540188,88,64,9,6,77.0,2071,63.0,155,47.0,333,0.024500783952770697,6.0,4.6,3652.086856,680.0,4,149059,True,3652.086856,680.0,0.0,1
2851.0,23.355919,126,221,7,4,87.0,2184,57.0,149,3.0,319,0.0,2.0,4.6,56344.76,4791.0,0,0,False,0.0,0.0,0.010541854962766111,1
4663.0,20.43113284,67,125,11,6,17.0,0,0.0,0,3.0,0,0.0,2.0,1.0,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2340.0,21.54054054,165,158,0,2,0.0,0,0.0,0,18.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,0.0,0.0,0.0,0
1625.0,23.76956056,127,221,8,7,47.0,1176,35.0,96,3.0,188,0.0,1.0,4.6,77040.81,6375.0,0,0,True,0.0,0.0,0.010217988085505517,0
2905.0,19.86066763,117,209,9,7,76.0,2003,57.0,139,29.0,319,0.0,13.5,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
3864.0,10.85501355,125,221,8,8,25.0,494,17.0,40,3.0,83,0.01712872690077494,0.0,4.5,4425.069565,1035.0,4,258341,False,4425.069565,1035.0,0.0,0
3139.0,18.59039837,71,128,11,4,0.0,0,0.0,0,15.0,0,0.0,1.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,0
3974.0,17.17466063,172,158,9,11,65.0,1992,40.0,129,8.0,269,0.02255734976119712,4.0,4.6,63084.681007,6069.0,2,67628,False,1525.531007,690.0,0.009999826186456125,1
5377.0,24.37244202,113,209,10,3,71.0,924,45.0,103,15.0,167,0.011361276436797109,0.0,4.4,3791.382921,1950.0,2,333710,True,3791.382921,1950.0,0.0,1
3877.0,26.37807449,110,209,9,4,104.0,1678,59.0,158,15.0,269,0.028782378693771492,7.0,4.5,59977.844533,5715.0,2,126225,True,3633.084533,924.0,0.010541854962766111,1
657.0,32.21019108,162,158,0,8,18.0,689,12.0,40,11.0,107,0.016303911849073257,9.0,4.7,71469.479256,6326.0,2,72511,False,1182.229256,514.0,0.009888423437479336,0
3141.0,28.03150912,118,209,8,9,74.0,1848,52.0,125,4.0,291,0.02091055610644758,4.0,4.6,2926.955091,848.0,2,139974,True,2926.955091,848.0,0.0,1
1444.0,19.74723757,126,221,8,4,125.0,3008,83.0,224,14.0,450,0.0,13.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,0
2126.0,34.21686747,135,59,4,10,47.0,1134,35.0,100,4.0,178,0.021524837406350337,3.0,4.6,1689.355339,581.0,2,78483,False,1689.355339,581.0,0.0,0
2089.0,19.95109612,70,148,11,1,33.0,1252,25.0,78,18.0,177,0.0,3.0,4.7,0.0,0.0,0,0,False,0.0,0.0,0.0,0
3965.0,13.09726776,117,209,5,2,24.0,638,21.0,53,15.0,88,0.0,8.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
3545.0,22.32716049,118,209,8,1,54.0,1109,37.0,83,19.0,168,0.010522363570654138,0.0,4.5,42660.85654,4901.0,2,229660,True,2416.57654,1422.0,0.01043443224601899,1
2846.0,22.81871345,118,209,8,10,74.0,1848,52.0,125,3.0,291,0.0,5.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4199.0,16.0644343,84,62,7,10,70.0,2730,50.0,184,11.0,352,0.02130905598567229,8.0,4.7,2653.275797,712.0,4,124513,False,2653.275797,712.0,0.0,1
5043.0,17.74396489,80,89,0,4,75.0,2815,60.0,168,15.0,391,0.009102575545539983,7.0,4.7,57671.669745,4823.0,4,145772,True,1326.909745,493.0,0.010541854962766111,1
4323.0,27.0320122,84,112,0,11,185.5,5093,135.5,374,27.0,766,0.019756845766246846,8.0,4.6,6593.076757500001,1356.0,4,333710,False,6593.076757500001,1356.0,0.0,0
3606.0,28.58557776,67,125,11,9,35.0,0,14.0,30,34.0,0,0.019241887402353407,2.0,1.9,1945.932073,660.0,4,101129,True,1945.932073,660.0,0.0,1
4669.0,20.27180233,79,58,5,1,0.0,0,0.0,0,19.0,0,0.015556615715864128,0.0,0.0,41891.616708,3934.0,2,105892,True,1647.336708,455.0,0.01043443224601899,1
3583.0,18.28409091,125,221,7,6,39.0,785,25.0,82,25.0,113,0.0,2.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,0
2371.0,19.70885246,113,166,13,7,71.0,1624,50.0,151,25.0,279,0.0,3.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
